0.0, 0.0
-0.02155605285516913, 0.5672549276548295
-0.04356623902652928, 1.1344924158977052
-0.06593554744242738, 1.701715855473657
-0.08859638738382501, 2.2689277230298046
-0.1115000122983588, 2.8361298389718743
-0.13461092538956337, 3.4033235466762792
-0.15790317305637702, 3.9705098366745575
-0.18119542072320202, 4.537696126672836
-0.20448766839002702, 5.104882416671114
-0.22777991605684067, 5.672068706669393
-0.2510721637236543, 6.239254996667672
-0.2743644113904793, 6.80644128666595
-0.46957147699796453, 7.339486329697298
-0.8180837126449547, 7.787573417178885
-1.2866764500825298, 8.107985125429582
-1.8182936115018948, 8.307047954827238
-2.360189331061281, 8.476139189037031
-2.9042722351105112, 8.638054629575448
-3.4489016978522162, 8.798122005005508
-3.993681907789858, 8.957675567246168
-4.538462117727488, 9.117229129486828
-5.08324232766513, 9.276782691727488
-5.628022537602772, 9.43633625396816
-6.172802747540402, 9.59588981620882
-6.717582957478055, 9.75544337844948
-7.262363167415685, 9.91499694069014
-7.807143377353327, 10.0745505029308
-8.351923587290969, 10.234104065171472
-8.8967037972286, 10.393657627412132
-9.441484007166252, 10.553211189652792
-9.986264217103884, 10.712764751893452
-10.531044427041525, 10.872318314134123
-11.075824636979167, 11.031871876374783
-11.620604846916798, 11.191425438615443
-12.16538505685444, 11.350979000856103
-12.710165266792082, 11.510532563096774
-13.254945476729723, 11.670086125337434
-13.799725686667365, 11.829639687578094
-14.344505896604995, 11.989193249818754
-14.889286106542636, 12.148746812059414
-15.434066316480278, 12.308300374300087
-15.97884652641792, 12.467853936540747
-16.523626736355563, 12.627407498781407
-17.06840694629319, 12.786961061022067
-17.613187156230833, 12.946514623262738
-18.157967366168474, 13.106068185503398
-18.702747576106116, 13.265621747744058
-19.24752778604376, 13.425175309984718
-19.79230799598139, 13.58472887222539
-20.33708820591903, 13.74428243446605
-20.881868415856673, 13.90383599670671
-21.426648625794314, 14.063389558947371
-21.971428835731956, 14.222943121188031
-22.516209045669587, 14.382496683428702
-23.04172616037455, 14.59714658097247
-23.550580034290455, 14.848762461560638
-24.046040593813327, 15.125821390889156
-24.530967041367695, 15.42093011123759
-25.007604621258395, 15.729247210664983
-25.477647339788508, 16.04752799726732
-25.942355365355027, 16.37354834530936
-26.402663208938463, 16.70575235717397
