# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps248.66272436547047; 48.65694444444444; -0.75; 3.14159; 0.0; 10.0; 0.0 
0.0; 48.64072546296296; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.63029025790033; 48.62450648148149; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.61407320604453; 48.6082875; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.59785615547665; 48.59206851851853; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.58163910619795; 48.575849537037044; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.56542205820975; 48.559630555555565; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.54920501151331; 48.54341157407408; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.53298796610996; 48.5271925925926; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.51677092200098; 48.510973611111126; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.50055387918765; 48.494754629629625; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.48433683767131; 48.478535648148146; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.468119797453234; 48.46231666666667; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.45190275853473; 48.44609768518519; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.43568572091712; 48.429878703703714; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.41946868460169; 48.413659722222235; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.40325164958975; 48.39744074074075; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.387034615882605; 48.38122175925926; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.370817583481596; 48.36500277777778; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.35460055238803; 48.34878379629631; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.33838352260319; 48.332564814814816; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.32216649412842; 48.31634583333333; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.305949466965046; 48.30012685185186; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.28973244111437; 48.28390787037037; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.273515416577744; 48.2676888888889; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.25729839335646; 48.25146990740742; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.24108137145185; 48.23525092592593; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.22486435086525; 48.21903194444445; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.208647331597994; 48.202812962962966; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.19243031365142; 48.186593981481494; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.176213297026834; 48.170375; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.15999628172559; 48.15415601851851; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.14377926774904; 48.13793703703704; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.1275622550985; 48.12171805555556; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.11134524377533; 48.10549907407409; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.09512823378084; 48.0892800925926; -0.75; 3.14159; 0.0; 10.0; 0.0 
48.0789112251164; 48.073061111111116; -0.75; 3.14159; 0.0; 10.0; 0.0 
